,ActivePower(kW)
15680,19.7521991729736
15681,48.9973602294921
15682,15.3142700195312
15683,1.72180104255676
15684,0.0
15685,0.0
15686,13.1249799728393
15687,33.4301681518554
15688,0.0
15689,0.0
15690,0.0
15691,4.64351511001586
15692,0.283133298158646
15693,0.0
15694,0.0
15695,0.0
15696,4.32000112533569
15697,0.0483331382274628
15698,99.7468032836914
15699,115.413597106933
15700,194.57600402832
15701,223.694900512695
15702,227.379806518554
15703,203.758605957031
15704,235.79719543457
15705,281.634399414062
15706,232.15559387207
15707,328.442596435546
15708,418.266693115234
15709,439.825805664062
15710,527.895812988281
15711,511.815704345703
15712,509.696197509765
15713,583.947509765625
15714,652.121887207031
15715,732.489074707031
15716,813.534301757812
15717,714.755187988281
15718,501.97021484375
15719,485.884185791015
15720,416.315887451171
15721,403.524597167968
15722,471.201690673828
15723,457.201202392578
15724,347.049591064453
15725,365.275512695312
15726,397.105804443359
15727,384.204193115234
15728,347.50048828125
15729,321.71240234375
15730,273.740692138671
15731,240.482696533203
15732,122.291999816894
15733,169.599197387695
15734,85.888687133789
15735,145.944503784179
15736,101.264503479003
15737,61.9772796630859
15738,0.0
15739,32.7070693969726
15740,39.8949089050292
15741,17.561710357666
15742,3.78213906288146
15743,0.0
15744,0.0
15745,0.0
15746,0.0
15747,0.0
15748,0.0
15749,0.0
15750,0.0
15751,0.0
15752,0.0
15753,0.0
15754,0.0
15755,0.0
15756,0.0
15757,0.0
15758,0.0
15759,0.0
15760,0.0
15761,0.0
15762,0.0
15763,0.0
15764,0.0
15765,0.0
15766,0.0
15767,0.0
15768,0.0
15769,0.0
15770,0.0
15771,0.0
15772,0.0
15773,0.0
15774,0.0
15775,0.0
15776,0.0
15777,0.0
15778,0.0
15779,0.0
15780,0.0
15781,0.0
15782,0.0
15783,0.0
15784,0.0
15785,0.0
15786,0.0
15787,0.0
15788,0.0
15789,0.0
15790,0.0
15791,0.0
15792,0.0
15793,0.0
15794,0.0
15795,0.0
15796,0.0
15797,0.0
15798,0.0
15799,0.0
15800,0.0
15801,0.0
15802,0.0
15803,0.0
15804,0.0
15805,0.0
15806,0.0
15807,0.0
15808,0.0
15809,0.0
15810,0.0
15811,0.0
15812,0.0
15813,0.0
15814,0.0
15815,0.0
15816,0.0
15817,0.0
15818,0.0
15819,0.0
15820,0.0
15821,0.0
15822,0.0
15823,0.0
15824,0.0
15825,0.0
15826,0.0
15827,0.0
15828,0.0
15829,0.0
15830,0.0
15831,0.0
15832,0.0
15833,3.89554190635681
15834,0.0
15835,0.0
15836,0.0
15837,25.2054500579833
15838,337.295013427734
15839,307.146392822265
15840,309.328704833984
15841,166.261795043945
15842,301.853210449218
15843,349.918487548828
15844,206.092895507812
15845,142.525695800781
15846,203.872299194335
15847,380.735107421875
15848,429.869812011718
15849,298.886108398437
15850,426.152801513671
15851,510.14810180664
15852,465.777587890625
15853,406.728607177734
15854,364.698699951171
15855,336.786712646484
15856,387.548614501953
15857,465.708404541015
15858,543.985229492187
15859,531.021911621093
15860,527.419494628906
15861,581.823120117187
15862,593.135925292968
15863,578.534912109375
15864,564.595092773437
15865,515.110717773437
15866,484.407806396484
15867,548.122009277343
15868,587.069091796875
15869,567.428100585937
15870,479.220306396484
15871,392.703094482421
15872,380.63589477539
15873,264.326995849609
15874,253.717300415039
15875,262.565002441406
15876,349.907501220703
15877,370.982788085937
15878,405.910614013671
15879,436.823486328125
15880,466.1328125
15881,547.463012695312
15882,642.175415039062
15883,604.290588378906
15884,575.836486816406
15885,592.960815429687
15886,580.066589355468
15887,519.894226074218
15888,501.907104492187
15889,517.547424316406
15890,475.22671508789
15891,445.498596191406
15892,387.877288818359
15893,475.643585205078
15894,517.515625
15895,489.085296630859
15896,405.945892333984
15897,333.292510986328
15898,510.645599365234
15899,536.044372558593
15900,593.557373046875
15901,539.638427734375
15902,493.842010498046
15903,483.388488769531
15904,504.744110107421
15905,507.735412597656
15906,501.352508544921
15907,491.406707763671
15908,513.635925292968
15909,489.785888671875
15910,482.588012695312
15911,480.428894042968
15912,524.78857421875
15913,556.427429199218
15914,547.15380859375
15915,574.370178222656
15916,611.768920898437
15917,599.260375976562
15918,619.761474609375
15919,607.573181152343
15920,612.48681640625
15921,680.801879882812
15922,603.48681640625
15923,534.711120605468
15924,594.096801757812
15925,617.284484863281
15926,624.356628417968
15927,703.486511230468
15928,695.186828613281
15929,644.007080078125
15930,674.446472167968
15931,742.785888671875
15932,755.423522949218
15933,692.870910644531
15934,667.378784179687
15935,698.11376953125
15936,756.039428710937
15937,644.143615722656
15938,586.043701171875
15939,698.188720703125
15940,621.616882324218
15941,535.063415527343
15942,570.679809570312
15943,597.234313964843
15944,629.526794433593
15945,707.779479980468
15946,652.19482421875
15947,452.524810791015
15948,395.491912841796
15949,243.992401123046
15950,195.232696533203
15951,444.4208984375
15952,352.675109863281
15953,251.719802856445
15954,220.670196533203
15955,390.566009521484
15956,560.632873535156
15957,482.1376953125
15958,443.818389892578
15959,707.518920898437
15960,1003.791015625
15961,857.999572753906
15962,597.131408691406
15963,976.395324707031
15964,886.718811035156
15965,720.685791015625
15966,542.783630371093
15967,395.094604492187
15968,376.040405273437
15969,489.875701904296
15970,661.588684082031
15971,434.565399169921
15972,528.408386230468
15973,551.388916015625
15974,555.025817871093
15975,744.234924316406
15976,538.190124511718
15977,698.949279785156
15978,791.015930175781
15979,832.50537109375
15980,519.350280761718
15981,448.490295410156
15982,486.834503173828
15983,544.667785644531
15984,771.52392578125
15985,621.155822753906
15986,1022.54901123046
15987,1060.98596191406
15988,1347.34997558593
15989,1175.998046875
15990,762.333618164062
15991,302.852996826171
15992,412.34619140625
15993,196.924606323242
15994,76.4239807128906
15995,599.999084472656
15996,1544.30603027343
15997,844.807983398437
15998,134.049697875976
15999,16.9738006591796
16000,139.100006103515
16001,30.772439956665
16002,394.6083984375
16003,733.089111328125
16004,606.597900390625
16005,435.877807617187
16006,44.5382194519042
16007,45.4507789611816
16008,98.1419219970703
16009,10.1246500015258
16010,0.0
16011,0.0
16012,0.0
16013,0.0
16014,0.0
16015,0.0
16016,0.0
16017,0.0
16018,0.0
16019,0.0
16020,0.0
16021,0.0
16022,0.0
16023,0.0
16024,0.0
16025,0.0
16026,0.0
16027,0.0
16028,0.0
16029,0.0
16030,0.0
16031,0.0
16032,0.0
16033,0.0
16034,0.0
16035,0.0
16036,0.0
16037,0.0
16038,0.0
16039,0.0
16040,0.0
16041,0.0
16042,0.0
16043,0.0
16044,22.6282806396484
16045,8.16374683380126
16046,0.0
16047,0.0
16048,0.0
16049,0.0
16050,0.0
16051,11.3903903961181
16052,26.1863002777099
16053,0.0
16054,0.0
16055,0.0
16056,4.59940290451049
16057,0.0
16058,0.0
16059,5.220064163208
16060,64.5042266845703
16061,228.270401000976
16062,253.58120727539
16063,172.52439880371
16064,134.43310546875
16065,258.570190429687
16066,272.866302490234
16067,433.243408203125
16068,378.636291503906
16069,295.140197753906
16070,442.516204833984
16071,531.061279296875
16072,383.946014404296
16073,480.23989868164
16074,510.689910888671
16075,426.442687988281
16076,479.380004882812
16077,508.042114257812
16078,580.37841796875
16079,636.171569824218
16080,656.722290039062
16081,637.22021484375
16082,742.154724121093
16083,799.107604980468
16084,677.966125488281
16085,574.710876464843
16086,481.0244140625
16087,573.22021484375
16088,347.468597412109
16089,319.424194335937
16090,472.84829711914
16091,556.228393554687
16092,659.694885253906
16093,656.513488769531
16094,507.949584960937
16095,158.001403808593
16096,166.901000976562
16097,285.93618774414
16098,490.636810302734
16099,379.105407714843
16100,416.102111816406
16101,352.259002685546
16102,344.240997314453
16103,323.757110595703
16104,313.5791015625
16105,593.465270996093
16106,672.926574707031
16107,394.629089355468
16108,415.47280883789
16109,580.880676269531
16110,730.124389648437
16111,682.121276855468
16112,966.248413085937
16113,890.291381835937
16114,966.010498046875
16115,920.892822265625
16116,932.264221191406
16117,925.984497070312
16118,979.667297363281
16119,1090.94604492187
16120,1237.48303222656
16121,1175.54699707031
16122,1024.51696777343
16123,1020.40502929687
16124,1180.57495117187
16125,1005.76397705078
16126,1279.34399414062
16127,1206.43994140625
16128,672.24658203125
16129,769.966125488281
16130,952.085876464843
16131,1462.10400390625
16132,2103.48901367187
16133,2138.7119140625
16134,2183.03100585937
16135,2161.2109375
16136,2241.666015625
16137,2427.86791992187
16138,2291.52587890625
16139,2268.07006835937
16140,2614.46411132812
16141,2887.22998046875
16142,2881.67602539062
16143,2661.376953125
16144,2537.71997070312
16145,2407.07397460937
16146,2489.89990234375
16147,2717.80493164062
16148,3096.34790039062
16149,2975.61791992187
16150,3198.52490234375
16151,3383.2490234375
16152,3142.90502929687
16153,3286.65600585937
16154,3370.498046875
16155,2751.78002929687
16156,2890.205078125
16157,3369.94189453125
16158,3397.2548828125
16159,3425.6669921875
16160,3453.54809570312
16161,3496.85693359375
16162,3421.2060546875
16163,3487.52709960937
16164,3208.73095703125
16165,2998.47192382812
16166,3410.81298828125
16167,3569.61889648437
16168,3581.67797851562
16169,3557.63598632812
16170,3599.92407226562
16171,3575.6669921875
16172,3595.544921875
16173,3569.71997070312
16174,3436.09008789062
16175,3273.2041015625
16176,3392.55395507812
16177,3441.3740234375
16178,3559.544921875
16179,3460.51196289062
16180,3530.38989257812
16181,3313.21704101562
16182,3270.93603515625
16183,3424.15600585937
16184,3446.35693359375
16185,3401.623046875
16186,2982.02807617187
16187,2978.06811523437
16188,3080.9560546875
16189,2936.95092773437
16190,2715.01806640625
16191,2630.09008789062
16192,2515.48706054687
16193,2668.93188476562
16194,2782.97509765625
16195,2854.86499023437
16196,2793.8330078125
16197,3084.02807617187
16198,3291.89697265625
16199,3324.23706054687
16200,3107.09399414062
16201,3174.90307617187
16202,3234.57006835937
16203,3219.53100585937
16204,3134.21801757812
16205,2967.59497070312
16206,2702.63403320312
16207,3163.412109375
16208,3283.38500976562
16209,3168.74096679687
16210,3027.8369140625
16211,2842.98193359375
16212,2947.498046875
16213,2953.68090820312
16214,3106.26708984375
16215,3061.02099609375
16216,3255.65087890625
16217,3452.17211914062
16218,3395.77709960937
16219,3423.8701171875
16220,3170.80688476562
16221,3213.29711914062
16222,3259.94799804687
16223,3294.84790039062
16224,3547.462890625
16225,3426.330078125
16226,3230.22290039062
16227,2940.248046875
16228,2779.43408203125
16229,2533.80810546875
16230,2856.11694335937
16231,2786.0048828125
16232,2675.1298828125
16233,2921.88500976562
16234,2889.44897460937
16235,2980.63403320312
16236,2799.1640625
16237,2706.59008789062
16238,2643.97290039062
16239,3152.34692382812
16240,2955.93188476562
16241,2800.02807617187
16242,2738.88598632812
16243,2621.35009765625
16244,2725.22192382812
16245,2721.93701171875
16246,2813.9580078125
16247,2985.38696289062
16248,3205.88793945312
16249,2996.13403320312
16250,2959.65698242187
16251,1833.91198730468
16252,1362.15698242187
16253,1693.18395996093
16254,1551.53295898437
16255,1054.73901367187
16256,1060.48303222656
16257,1361.78601074218
16258,206.372497558593
16259,0.0
16260,0.0
16261,0.0
16262,0.0
16263,0.0
16264,0.0
16265,718.042419433593
16266,751.203491210937
16267,839.360778808593
16268,996.964782714843
16269,1063.27404785156
16270,883.278076171875
16271,539.052612304687
16272,618.536376953125
16273,964.745300292968
16274,1231.09094238281
16275,2837.85302734375
16276,2593.2080078125
16277,2850.162109375
16278,3036.76293945312
16279,3009.22607421875
16280,3333.89599609375
16281,3297.99609375
16282,2999.63403320312
16283,2934.65502929687
16284,2798.73706054687
16285,3112.14892578125
16286,3264.38208007812
16287,3216.10498046875
16288,3336.15698242187
16289,3355.43188476562
16290,3584.43310546875
16291,3604.291015625
16292,3602.75390625
16293,3603.92700195312
16294,3603.90991210937
16295,3604.15087890625
16296,3596.47412109375
16297,3603.873046875
16298,3589.39892578125
16299,3511.39990234375
16300,3504.11499023437
16301,3579.28588867187
16302,3568.36499023437
16303,3597.05395507812
16304,3545.01196289062
16305,3571.30200195312
16306,3531.458984375
16307,3574.77294921875
16308,3584.94702148437
16309,3595.7900390625
16310,3588.36108398437
16311,3596.76904296875
16312,3593.98388671875
16313,3596.7080078125
16314,3541.9169921875
16315,3597.4169921875
16316,3599.7099609375
16317,3493.90698242187
16318,3418.5869140625
16319,2992.07006835937
16320,3400.72900390625
16321,3246.46899414062
16322,3007.80297851562
16323,3297.22607421875
16324,3429.90307617187
16325,3305.36401367187
16326,3431.0869140625
16327,3367.39501953125
16328,3271.21997070312
16329,3004.61108398437
16330,3019.05102539062
16331,2879.28198242187
16332,2825.6650390625
16333,2597.73291015625
16334,2676.38403320312
16335,2295.98999023437
16336,2272.90600585937
16337,2293.85888671875
16338,2285.23999023437
16339,1544.44897460937
16340,1719.44702148437
16341,1585.74304199218
16342,841.855590820312
16343,665.689025878906
16344,412.853302001953
16345,175.388900756835
16346,246.897903442382
16347,113.960098266601
16348,124.441497802734
16349,125.403503417968
16350,137.059600830078
16351,202.201995849609
16352,205.782196044921
16353,229.407302856445
16354,239.629592895507
16355,272.979614257812
16356,346.433288574218
16357,489.052703857421
16358,770.176391601562
16359,610.359619140625
16360,266.045684814453
16361,185.254302978515
16362,269.402313232421
16363,262.568115234375
16364,888.488220214843
16365,721.327819824218
16366,413.116088867187
16367,468.19140625
16368,354.7255859375
16369,297.987091064453
16370,103.463203430175
16371,149.591598510742
16372,27.401309967041
16373,0.0
16374,0.0
16375,0.0
16376,0.0
16377,0.0
16378,0.0
16379,0.0
16380,0.0
16381,0.0
16382,0.0
16383,0.0
16384,0.0
16385,0.0
16386,0.0
16387,0.0
16388,0.0
16389,0.0
16390,9.70844459533691
16391,2.5672709941864
16392,0.0
16393,0.0
16394,0.0
16395,0.0
16396,0.0
16397,0.0
16398,0.0
16399,0.0
16400,0.0
16401,0.0
16402,0.0
16403,0.0
16404,0.0
16405,285.545104980468
16406,448.954406738281
16407,556.398986816406
16408,645.557312011718
16409,686.05517578125
16410,790.80712890625
16411,986.02587890625
16412,1130.63098144531
16413,1232.44299316406
16414,1259.32202148437
16415,1373.43603515625
16416,1466.7060546875
16417,1413.26196289062
16418,1479.19604492187
16419,1529.51599121093
16420,1580.63500976562
16421,1799.43798828125
16422,1881.80102539062
16423,1864.74194335937
16424,1837.68896484375
16425,1882.14697265625
16426,1972.23803710937
16427,2098.56689453125
16428,2292.36401367187
16429,2434.30688476562
16430,2605.4609375
16431,2520.84692382812
16432,2463.34594726562
16433,2478.67211914062
16434,2468.587890625
16435,2390.35595703125
16436,2074.94799804687
16437,2000.61206054687
16438,1876.15502929687
16439,1870.39501953125
16440,1824.54699707031
16441,2023.64196777343
16442,1943.47094726562
16443,1694.01904296875
16444,1560.25
16445,1771.07800292968
16446,1703.48596191406
16447,1682.001953125
16448,1557.23999023437
16449,1609.60400390625
16450,1558.17395019531
16451,1689.88793945312
16452,1490.57604980468
16453,1485.11999511718
16454,1353.62194824218
16455,1389.1689453125
16456,1251.69897460937
16457,1216.32897949218
16458,958.333129882812
16459,739.346984863281
16460,623.716125488281
16461,761.995178222656
16462,463.826690673828
16463,242.17039489746
16464,199.51870727539
16465,167.494400024414
16466,114.652801513671
16467,94.4114379882812
16468,86.3251800537109
16469,19.3591003417968
16470,0.0
16471,0.0
16472,0.0
16473,0.0
16474,0.0
16475,0.0
16476,0.0
16477,0.0
16478,0.0
16479,0.0
16480,0.0
16481,0.0
16482,0.0
16483,0.0
16484,0.0
16485,11.65754032135
16486,13.2082796096801
16487,0.0
16488,17.1301403045654
16489,46.5290985107421
16490,34.6688804626464
16491,26.1413707733154
16492,43.7663383483886
16493,37.6326599121093
16494,33.3517799377441
16495,12.2721099853515
16496,4.68593215942382
16497,0.0
16498,58.1570205688476
16499,5.43212604522705
16500,0.0
16501,4.29966878890991
16502,13.9607896804809
16503,13.637900352478
16504,0.0
16505,0.0
16506,0.0
16507,0.0
16508,0.0
16509,0.0
16510,0.0
16511,0.0
16512,0.0
16513,0.0
16514,0.0
16515,0.0
16516,0.0
16517,37.6309394836425
16518,28.284080505371
